row,item,version,letter,sentence,sentence_spr,qm0,im_jahr,year,perfect,pp,det_nom,objnp,qm1,fact,qm2,verb,comma,qm3,spillover_verb,name,real_name,wrong_name,name_match,spillover_pp,full_sentence,condition,list,life_status,yes_F,yes_J,life_mismatch,fact_mismatch,type,created,occupation,file_name,year_time,fact_time,year_fact,Asterisk
861,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,5,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
865,35,28,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Angela Merkel,post-task,post-task,real,post-task,post-task,real,5,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
866,35,38,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Anne Frank,post-task,post-task,real,post-task,post-task,real,5,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
869,39,34,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Tupac,post-task,post-task,real,post-task,post-task,real,5,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
870,39,37,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Ludwig van Beethoven,post-task,post-task,real,post-task,post-task,real,5,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
874,42,22,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Meryl Streep,post-task,post-task,real,post-task,post-task,real,5,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
875,42,32,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Nikola Tesla,post-task,post-task,real,post-task,post-task,real,5,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
877,44,39,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Agatha Christie,post-task,post-task,real,post-task,post-task,real,5,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
878,44,40,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,William Shakespeare,post-task,post-task,real,post-task,post-task,real,5,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
883,58,23,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Axl Rose,post-task,post-task,real,post-task,post-task,real,5,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
884,58,25,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Avril Lavigne,post-task,post-task,real,post-task,post-task,real,5,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
886,59,26,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Björk,post-task,post-task,real,post-task,post-task,real,5,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
887,59,31,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Malcolm X,post-task,post-task,real,post-task,post-task,real,5,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
890,68,24,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Denzel Washington,post-task,post-task,real,post-task,post-task,real,5,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
892,84,27,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Haruki Murakami,post-task,post-task,real,post-task,post-task,real,5,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
895,10000,51,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,void,post-task,post-task,void,post-task,post-task,void,5,void,post-task,post-task,void,void,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
896,10,9,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Charlton Heston,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,6,dead,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
905,20,10,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Bruno Mars,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,6,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
913,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,May Warden,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,6,dead,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
923,40,6,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Judy Garland,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,6,dead,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
932,50,7,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Uma Thurmann,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,6,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
898,13,49,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Anne Cunningham,post-task,post-task,fake,post-task,post-task,fake,6,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
909,25,41,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Laura Reitsch,post-task,post-task,fake,post-task,post-task,fake,6,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
914,34,45,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Stefan Beck,post-task,post-task,fake,post-task,post-task,fake,6,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
918,36,46,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Harrison Bradley,post-task,post-task,fake,post-task,post-task,fake,6,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
922,39,50,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Leslie Brown,post-task,post-task,fake,post-task,post-task,fake,6,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
930,48,47,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Peter Hunt,post-task,post-task,fake,post-task,post-task,fake,6,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
931,48,48,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Theresa Stark,post-task,post-task,fake,post-task,post-task,fake,6,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
939,59,42,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Ingeborg Geiger,post-task,post-task,fake,post-task,post-task,fake,6,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
944,84,43,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Florian Mälzer,post-task,post-task,fake,post-task,post-task,fake,6,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
945,85,44,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Christian Groß,post-task,post-task,fake,post-task,post-task,fake,6,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
897,11,3,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Joan Fontaine,post-task,post-task,full match,post-task,post-task,full match,6,dead,post-task,post-task,no,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
901,16,2,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Edgar Wright,post-task,post-task,full match,post-task,post-task,full match,6,alive,post-task,post-task,no,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
906,25,5,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Dan Brown,post-task,post-task,full match,post-task,post-task,full match,6,alive,post-task,post-task,no,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
915,35,1,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Childish Gambino,post-task,post-task,full match,post-task,post-task,full match,6,alive,post-task,post-task,no,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
942,84,4,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Bela Lugosi,post-task,post-task,full match,post-task,post-task,full match,6,dead,post-task,post-task,no,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
902,17,15,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Klaus Kinski,post-task,post-task,life mismatch,post-task,post-task,life mismatch,6,dead,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
910,28,12,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Joaquin Phoenix,post-task,post-task,life mismatch,post-task,post-task,life mismatch,6,alive,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
919,39,14,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Henry Fonda,post-task,post-task,life mismatch,post-task,post-task,life mismatch,6,dead,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
927,44,13,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Greta Thunberg,post-task,post-task,life mismatch,post-task,post-task,life mismatch,6,alive,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
936,59,11,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Romy Schneider,post-task,post-task,life mismatch,post-task,post-task,life mismatch,6,dead,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
899,15,19,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Benedikt Wells,post-task,post-task,life-fact mismatch,post-task,post-task,life-fact mismatch,6,alive,post-task,post-task,yes,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
907,25,20,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Prince,post-task,post-task,life-fact mismatch,post-task,post-task,life-fact mismatch,6,dead,post-task,post-task,yes,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
924,42,17,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Franka Potente,post-task,post-task,life-fact mismatch,post-task,post-task,life-fact mismatch,6,alive,post-task,post-task,yes,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
933,58,18,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,F. Scott Fitzgerald,post-task,post-task,life-fact mismatch,post-task,post-task,life-fact mismatch,6,dead,post-task,post-task,yes,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
940,68,16,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Lionel Messi,post-task,post-task,life-fact mismatch,post-task,post-task,life-fact mismatch,6,alive,post-task,post-task,yes,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
900,15,36,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Aretha Franklin,post-task,post-task,real,post-task,post-task,real,6,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
903,17,30,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Cristiano Ronaldo,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
904,17,33,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Abraham Lincoln,post-task,post-task,real,post-task,post-task,real,6,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
908,25,35,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Christopher Lee,post-task,post-task,real,post-task,post-task,real,6,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
911,28,21,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Scarlett Johansson,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
912,28,29,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Steven Spielberg,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
916,35,28,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Angela Merkel,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
917,35,38,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Anne Frank,post-task,post-task,real,post-task,post-task,real,6,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
920,39,34,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Tupac,post-task,post-task,real,post-task,post-task,real,6,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
921,39,37,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Ludwig van Beethoven,post-task,post-task,real,post-task,post-task,real,6,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
925,42,22,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Meryl Streep,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
926,42,32,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Nikola Tesla,post-task,post-task,real,post-task,post-task,real,6,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
928,44,39,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Agatha Christie,post-task,post-task,real,post-task,post-task,real,6,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
929,44,40,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,William Shakespeare,post-task,post-task,real,post-task,post-task,real,6,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
934,58,23,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Axl Rose,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
935,58,25,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Avril Lavigne,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
937,59,26,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Björk,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
938,59,31,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Malcolm X,post-task,post-task,real,post-task,post-task,real,6,dead,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
941,68,24,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Denzel Washington,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
943,84,27,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Haruki Murakami,post-task,post-task,real,post-task,post-task,real,6,alive,post-task,post-task,real,real,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
946,10000,51,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,void,post-task,post-task,void,post-task,post-task,void,6,void,post-task,post-task,void,void,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
947,10,9,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Lorde,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,7,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
956,20,10,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Emma Stone,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,7,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
964,30,8,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Boris Karloff,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,7,dead,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
974,40,6,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Quentin Tarantino,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,7,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
983,50,7,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Arnold Schwarzenegger,post-task,post-task,fact mismatch,post-task,post-task,fact mismatch,7,alive,post-task,post-task,no,yes,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
949,13,49,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Anne Cunningham,post-task,post-task,fake,post-task,post-task,fake,7,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
960,25,41,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Laura Reitsch,post-task,post-task,fake,post-task,post-task,fake,7,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
965,34,45,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Stefan Beck,post-task,post-task,fake,post-task,post-task,fake,7,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
969,36,46,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Harrison Bradley,post-task,post-task,fake,post-task,post-task,fake,7,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
973,39,50,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Leslie Brown,post-task,post-task,fake,post-task,post-task,fake,7,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
981,48,47,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Peter Hunt,post-task,post-task,fake,post-task,post-task,fake,7,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
982,48,48,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Theresa Stark,post-task,post-task,fake,post-task,post-task,fake,7,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
990,59,42,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Ingeborg Geiger,post-task,post-task,fake,post-task,post-task,fake,7,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
995,84,43,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Florian Mälzer,post-task,post-task,fake,post-task,post-task,fake,7,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
996,85,44,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Christian Groß,post-task,post-task,fake,post-task,post-task,fake,7,fake,post-task,post-task,fake,fake,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
948,11,3,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Franka Potente,post-task,post-task,full match,post-task,post-task,full match,7,alive,post-task,post-task,no,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
952,16,2,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Clark Gable,post-task,post-task,full match,post-task,post-task,full match,7,dead,post-task,post-task,no,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
957,25,5,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Keanu Reeves,post-task,post-task,full match,post-task,post-task,full match,7,alive,post-task,post-task,no,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
966,35,1,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Mike Myers,post-task,post-task,full match,post-task,post-task,full match,7,alive,post-task,post-task,no,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
993,84,4,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Marcello Mastroianni,post-task,post-task,full match,post-task,post-task,full match,7,dead,post-task,post-task,no,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
953,17,15,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Michael Bay,post-task,post-task,life mismatch,post-task,post-task,life mismatch,7,alive,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
961,28,12,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task,Jimmy Stewart,post-task,post-task,life mismatch,post-task,post-task,life mismatch,7,dead,post-task,post-task,yes,no,post-task,post-task,post-task,post-task,post-task,post-task,post-task,post-task
